,Date,Ticker,Price,stock_p_change,Status
7673,10/22/2015,SRCL,149.04,-49.83,0
7674,11/25/2015,SRCL,122.41,-38.07,0
7675,12/14/2015,SRCL,117.09,-34.85,0
7676,12/31/2015,SRCL,120.6,-36.12,0
7677,10/21/2016,SRCL,74.78,-4.19,0
7678,11/25/2016,SRCL,76.77,-18.17,0
7679,12/13/2016,SRCL,76.28,-13.42,0
7680,12/30/2016,SRCL,77.04,-11.97,0
7681,10/23/2017,SRCL,72.64,-6.64,0
7682,11/28/2017,SRCL,63.86,6.2,1
7683,12/14/2017,SRCL,65.86,2.98,0
7684,12/12/2013,SRE,77.22,28.15,1
7685,12/31/2013,SRE,80.59,27.27,1
7686,10/22/2014,SRE,96.9,-0.51,0
7687,11/25/2014,SRE,101.77,-8.34,0
7688,12/12/2014,SRE,98.96,-5.74,0
7689,12/31/2014,SRE,102.57,-13.17,0
7690,10/22/2015,SRE,96.41,5.23,1
7691,11/25/2015,SRE,93.28,3.42,0
7692,12/14/2015,SRE,86.44,16.82,1
7693,12/31/2015,SRE,89.06,10.57,1
7694,10/21/2016,SRE,101.45,11.43,1
7695,11/25/2016,SRE,96.23,23.31,1
7696,12/13/2016,SRE,100.98,14.12,1
7697,12/30/2016,SRE,98.47,9.51,1
7698,10/23/2017,SRE,114.43,-5.77,0
7699,11/28/2017,SRE,119.58,-9.83,0
7700,12/14/2017,SRE,115.78,-6.87,0
7701,12/12/2013,STI,32.41,16.69,1
7702,12/31/2013,STI,33.98,15.92,1
7703,10/22/2014,STI,34.35,13.45,1
7704,11/25/2014,STI,37.37,11.35,1
7705,12/12/2014,STI,37.82,10.02,1
7706,12/31/2014,STI,39.39,4.49,0
7707,10/22/2015,STI,38.97,14.68,1
7708,11/25/2015,STI,41.61,21.65,1
7709,12/14/2015,STI,40.34,32.8,1
7710,12/31/2015,STI,41.16,31.1,1
7711,10/21/2016,STI,44.69,32.67,1
7712,11/25/2016,STI,51.35,12.21,1
7713,12/13/2016,STI,53.57,20.53,1
7714,12/30/2016,STI,53.96,20.85,1
7715,10/23/2017,STI,59.49,9.62,1
7716,11/28/2017,STI,59.44,9.71,1
7717,12/14/2017,STI,64.05,1.81,0
7718,12/12/2013,STJ,55.1,16.23,1
7719,12/31/2013,STJ,59.08,6.7,1
7720,10/22/2014,STJ,57.69,5.23,1
7721,11/25/2014,STJ,65.49,-5.57,0
7722,12/12/2014,STJ,64.04,-3.44,0
7723,12/31/2014,STJ,63.04,-3.33,0
7724,10/22/2015,STJ,60.71,30.72,1
7725,11/25/2015,STJ,61.84,29.8,1
7726,12/14/2015,STJ,59.17,35.9,1
7727,12/31/2015,STJ,60.94,31.59,1
7728,10/21/2016,STJ,79.36,,0
7729,11/25/2016,STJ,80.29,,0
7730,12/13/2016,STJ,80.41,,0
7731,12/30/2016,STJ,80.19,,0
7732,10/23/2017,STJ,,,0
7733,11/28/2017,STJ,,,0
7734,12/14/2017,STJ,,,0
7735,12/12/2013,STT,65.18,8.87,1
7736,12/31/2013,STT,68.37,8.7,1
7737,10/22/2014,STT,64.04,3.81,0
7738,11/25/2014,STT,72.8,-4.01,0
7739,12/12/2014,STT,70.96,-1.52,0
7740,12/31/2014,STT,74.32,-13.87,0
7741,10/22/2015,STT,66.48,4.69,0
7742,11/25/2015,STT,69.88,10.43,1
7743,12/14/2015,STT,63.08,24.62,1
7744,12/31/2015,STT,64.01,19.81,1
7745,10/21/2016,STT,69.6,41.31,1
7746,11/25/2016,STT,77.02,20.32,1
7747,12/13/2016,STT,78.61,26.17,1
7748,12/30/2016,STT,76.69,27.41,1
7749,10/23/2017,STT,96.17,1.6,0
7750,11/28/2017,STT,93.14,4.91,0
7751,12/14/2017,STT,97.97,-0.27,0
7752,12/12/2013,STX,39.96,34.01,1
7753,12/31/2013,STX,45.42,22.44,1
7754,10/22/2014,STX,45.0,-24.93,0
7755,11/25/2014,STX,55.18,-45.2,0
7756,12/12/2014,STX,53.55,-43.53,0
7757,12/31/2014,STX,55.61,-42.33,0
7758,10/22/2015,STX,33.78,-4.2,0
7759,11/25/2015,STX,30.24,23.51,1
7760,12/14/2015,STX,29.46,30.04,1
7761,12/31/2015,STX,32.07,13.44,1
7762,10/21/2016,STX,32.36,5.87,1
7763,11/25/2016,STX,36.65,10.04,1
7764,12/13/2016,STX,38.31,9.84,1
7765,12/30/2016,STX,36.38,15.75,1
7766,10/23/2017,STX,39.35,7.01,1
7767,11/28/2017,STX,39.98,5.33,1
7768,12/14/2017,STX,41.94,0.41,0
7769,12/12/2013,STZ,68.33,29.52,1
7770,12/31/2013,STZ,68.61,39.5,1
7771,10/22/2014,STZ,84.73,59.39,1
7772,11/25/2014,STZ,91.77,53.26,1
7773,12/12/2014,STZ,88.5,58.93,1
7774,12/31/2014,STZ,95.71,46.18,1
7775,10/22/2015,STZ,135.05,22.64,1
7776,11/25/2015,STZ,140.65,10.99,1
7777,12/14/2015,STZ,135.25,13.82,1
7778,12/31/2015,STZ,139.91,8.68,1
7779,10/21/2016,STZ,165.63,27.87,1
7780,11/25/2016,STZ,155.15,42.09,1
7781,12/13/2016,STZ,153.94,41.99,1
7782,12/30/2016,STZ,152.06,48.61,1
7783,10/23/2017,STZ,211.71,6.74,1
7784,11/28/2017,STZ,220.02,2.71,0
7785,12/14/2017,STZ,222.75,1.45,0
7786,12/12/2013,SWK,74.57,19.02,1
7787,12/31/2013,SWK,74.7,21.82,1
7788,10/22/2014,SWK,82.34,23.26,1
7789,11/25/2014,SWK,89.78,16.06,1
7790,12/12/2014,SWK,88.75,17.41,1
7791,12/31/2014,SWK,91.0,13.43,1
7792,10/22/2015,SWK,101.49,15.83,1
7793,11/25/2015,SWK,104.2,14.17,1
7794,12/14/2015,SWK,105.15,11.78,1
7795,12/31/2015,SWK,103.22,9.65,1
7796,10/21/2016,SWK,117.56,33.42,1
7797,11/25/2016,SWK,119.42,39.0,1
7798,12/13/2016,SWK,117.54,41.27,1
7799,12/30/2016,SWK,113.18,49.04,1
7800,10/23/2017,SWK,158.19,6.63,1
7801,11/28/2017,SWK,169.1,-0.25,0
7802,12/14/2017,SWK,164.94,2.27,0
7803,12/12/2013,SWN,38.65,-25.72,0
7804,12/31/2013,SWN,39.33,-30.61,0
7805,10/22/2014,SWN,32.54,-64.14,0
7806,11/25/2014,SWN,33.03,-71.48,0
7807,12/12/2014,SWN,28.71,-67.19,0
7808,12/31/2014,SWN,27.29,-73.95,0
7809,10/22/2015,SWN,11.67,-0.69,0
7810,11/25/2015,SWN,9.42,18.79,1
7811,12/14/2015,SWN,5.33,112.2,1
7812,12/31/2015,SWN,7.11,52.18,1
7813,10/21/2016,SWN,11.59,,0
7814,11/25/2016,SWN,11.47,,0
7815,12/13/2016,SWN,11.31,,0
7816,12/30/2016,SWN,10.82,,0
7817,10/23/2017,SWN,,,0
7818,11/28/2017,SWN,,,0
7819,12/14/2017,SWN,,,0
7820,12/12/2013,SWY,29.23,17.58,1
7821,12/31/2013,SWY,28.43,23.53,1
7822,10/22/2014,SWY,33.84,,0
7823,11/25/2014,SWY,34.6,,0
7824,12/12/2014,SWY,34.37,,0
7825,12/31/2014,SWY,35.12,,0
7826,10/22/2015,SWY,,,0
7827,11/25/2015,SWY,,,0
7828,12/14/2015,SWY,,,0
7829,12/31/2015,SWY,,,0
7830,10/21/2016,SWY,,,0
7831,11/25/2016,SWY,,,0
7832,12/13/2016,SWY,,,0
7833,12/30/2016,SWY,,,0
7834,10/23/2017,SWY,,,0
7835,11/28/2017,SWY,,,0
7836,12/14/2017,SWY,,,0
7837,12/12/2013,SYK,67.88,30.02,1
7838,12/31/2013,SYK,71.29,27.41,1
7839,10/22/2014,SYK,79.21,21.1,1
7840,11/25/2014,SYK,88.17,7.34,1
7841,12/12/2014,SYK,88.26,7.23,1
7842,12/31/2014,SYK,90.83,0.01,0
7843,10/22/2015,SYK,95.92,17.04,1
7844,11/25/2015,SYK,94.64,16.28,1
7845,12/14/2015,SYK,88.99,30.5,1
7846,12/31/2015,SYK,90.84,30.67,1
7847,10/21/2016,SYK,112.26,32.41,1
7848,11/25/2016,SYK,111.4,38.95,1
7849,12/13/2016,SYK,116.13,32.02,1
7850,12/30/2016,SYK,118.7,31.1,1
7851,10/23/2017,SYK,149.92,3.8,0
7852,11/28/2017,SYK,155.78,-0.1,0
7853,12/14/2017,SYK,151.34,2.83,0
7854,12/12/2013,SYMC,16.56,16.24,1
7855,12/31/2013,SYMC,17.5,11.71,1
7856,10/22/2014,SYMC,17.81,-9.94,0
7857,11/25/2014,SYMC,19.75,-21.27,0
7858,12/12/2014,SYMC,19.25,-19.22,0
7859,12/31/2014,SYMC,19.55,-15.86,0
7860,10/22/2015,SYMC,16.04,48.07,1
7861,11/25/2015,SYMC,15.55,56.01,1
7862,12/14/2015,SYMC,15.3,61.11,1
7863,12/31/2015,SYMC,16.45,43.71,1
7864,10/21/2016,SYMC,23.75,34.99,1
7865,11/25/2016,SYMC,24.56,15.76,1
7866,12/13/2016,SYMC,24.65,16.15,1
7867,12/30/2016,SYMC,23.64,20.35,1
7868,10/23/2017,SYMC,32.13,-11.45,0
7869,11/28/2017,SYMC,28.97,-1.79,0
7870,12/14/2017,SYMC,28.75,-1.04,0
7871,12/12/2013,SYY,32.3,12.04,1
7872,12/31/2013,SYY,32.44,13.41,1
7873,10/22/2014,SYY,34.64,14.32,1
7874,11/25/2014,SYY,36.31,8.51,1
7875,12/12/2014,SYY,36.19,8.87,1
7876,12/31/2014,SYY,36.79,5.79,1
7877,10/22/2015,SYY,39.6,16.94,1
7878,11/25/2015,SYY,39.4,32.99,1
7879,12/14/2015,SYY,39.12,38.65,1
7880,12/31/2015,SYY,38.92,38.75,1
7881,10/21/2016,SYY,46.31,18.48,1
7882,11/25/2016,SYY,52.6,4.37,0
7883,12/13/2016,SYY,54.24,13.61,1
7884,12/30/2016,SYY,54.0,12.7,1
7885,10/23/2017,SYY,54.95,10.76,1
7886,11/28/2017,SYY,56.33,8.04,1
7887,12/14/2017,SYY,60.9,-0.07,0
7888,12/12/2013,T,27.55,-0.04,0
7889,12/31/2013,T,28.58,0.66,0
7890,10/22/2014,T,29.55,4.09,0
7891,11/25/2014,T,29.82,1.58,0
7892,12/12/2014,T,27.54,9.99,1
7893,12/31/2014,T,28.77,8.31,1
7894,10/22/2015,T,30.76,15.99,1
7895,11/25/2015,T,30.29,18.59,1
7896,12/14/2015,T,30.43,29.35,1
7897,12/31/2015,T,31.16,29.91,1
7898,10/21/2016,T,35.68,0.08,0
7899,11/25/2016,T,37.32,-6.56,0
7900,12/13/2016,T,39.36,-3.35,0
7901,12/30/2016,T,40.48,-3.93,0
7902,10/23/2017,T,35.25,10.33,1
7903,11/28/2017,T,35.42,9.8,1
7904,12/14/2017,T,37.74,3.05,0
7905,12/12/2013,TAP,49.66,38.5,1
7906,12/31/2013,TAP,52.2,35.67,1
7907,10/22/2014,TAP,66.85,27.33,1
7908,11/25/2014,TAP,72.86,23.25,1
7909,12/12/2014,TAP,68.78,30.56,1
7910,12/31/2014,TAP,70.82,28.75,1
7911,10/22/2015,TAP,85.12,25.47,1
7912,11/25/2015,TAP,89.8,7.9,1
7913,12/14/2015,TAP,89.23,10.44,1
7914,12/31/2015,TAP,91.18,5.35,1
7915,10/21/2016,TAP,106.8,-22.66,0
7916,11/25/2016,TAP,98.06,-18.89,0
7917,12/13/2016,TAP,98.55,-19.33,0
7918,12/30/2016,TAP,96.06,-14.97,0
7919,10/23/2017,TAP,83.61,-2.31,0
7920,11/28/2017,TAP,78.58,3.95,0
7921,12/14/2017,TAP,79.37,2.91,0
7922,12/12/2013,TDC,39.52,5.09,1
7923,12/31/2013,TDC,45.49,-3.98,0
7924,10/22/2014,TDC,40.04,-29.7,0
7925,11/25/2014,TDC,44.92,-33.46,0
7926,12/12/2014,TDC,41.53,-28.03,0
7927,12/31/2014,TDC,43.68,-39.51,0
7928,10/22/2015,TDC,28.15,4.23,0
7929,11/25/2015,TDC,29.89,-8.16,0
7930,12/14/2015,TDC,26.88,6.47,1
7931,12/31/2015,TDC,26.42,2.84,0
7932,10/21/2016,TDC,29.34,,0
7933,11/25/2016,TDC,27.35,,0
7934,12/13/2016,TDC,28.62,,0
7935,12/30/2016,TDC,27.17,,0
7936,10/23/2017,TDC,,,0
7937,11/28/2017,TDC,,,0
7938,12/14/2017,TDC,,,0
7939,12/12/2013,TE,15.1,20.2,1
7940,12/31/2013,TE,15.47,24.89,1
7941,10/22/2014,TE,17.79,48.51,1
7942,11/25/2014,TE,18.43,40.26,1
7943,12/12/2014,TE,18.15,42.42,1
7944,12/31/2014,TE,19.32,35.66,1
7945,10/22/2015,TE,26.42,,0
7946,11/25/2015,TE,25.85,,0
7947,12/14/2015,TE,26.18,,0
7948,12/31/2015,TE,26.21,,0
7949,10/21/2016,TE,,,0
7950,11/25/2016,TE,,,0
7951,12/13/2016,TE,,,0
7952,12/30/2016,TE,,,0
7953,10/23/2017,TE,,,0
7954,11/28/2017,TE,,,0
7955,12/14/2017,TE,,,0
7956,12/12/2013,TEG,49.78,46.46,1
7957,12/31/2013,TEG,51.15,49.42,1
7958,10/22/2014,TEG,67.47,,0
7959,11/25/2014,TEG,70.47,,0
7960,12/12/2014,TEG,72.91,,0
7961,12/31/2014,TEG,76.43,,0
7962,10/22/2015,TEG,,,0
7963,11/25/2015,TEG,,,0
7964,12/14/2015,TEG,,,0
7965,12/31/2015,TEG,,,0
7966,10/21/2016,TEG,,,0
7967,11/25/2016,TEG,,,0
7968,12/13/2016,TEG,,,0
7969,12/30/2016,TEG,,,0
7970,10/23/2017,TEG,,,0
7971,11/28/2017,TEG,,,0
7972,12/14/2017,TEG,,,0
7973,12/12/2013,TEL,43.02,35.52,1
7974,12/31/2013,TEL,45.44,31.36,1
7975,10/22/2014,TEL,51.1,18.79,1
7976,11/25/2014,TEL,59.97,7.14,1
7977,12/12/2014,TEL,58.3,10.21,1
7978,12/31/2014,TEL,59.69,4.15,0
7979,10/22/2015,TEL,60.7,-0.31,0
7980,11/25/2015,TEL,64.25,1.76,0
7981,12/14/2015,TEL,60.3,16.95,1
7982,12/31/2015,TEL,62.17,9.76,1
7983,10/21/2016,TEL,60.51,44.64,1
7984,11/25/2016,TEL,66.98,41.1,1
7985,12/13/2016,TEL,70.52,35.1,1
7986,12/30/2016,TEL,68.24,39.49,1
7987,10/23/2017,TEL,88.08,8.07,1
7988,11/28/2017,TEL,95.7,-0.53,0
7989,12/14/2017,TEL,95.51,-0.34,0
7990,12/12/2013,TER,15.7,19.17,1
7991,12/31/2013,TER,16.91,13.42,1
7992,10/22/2014,TER,16.79,8.52,1
7993,11/25/2014,TER,18.84,6.79,1
7994,12/12/2014,TER,18.71,7.54,1
7995,12/31/2014,TER,19.18,5.68,1
7996,10/22/2015,TER,18.22,16.3,1
7997,11/25/2015,TER,20.12,21.67,1
7998,12/14/2015,TER,19.56,30.21,1
7999,12/31/2015,TER,20.27,24.32,1
8000,10/21/2016,TER,21.19,85.09,1
8001,11/25/2016,TER,24.9,73.53,1
8002,12/13/2016,TER,25.47,60.31,1
8003,12/30/2016,TER,25.2,67.86,1
8004,10/23/2017,TER,38.88,8.8,1
8005,11/28/2017,TER,42.99,-1.61,0
8006,12/14/2017,TER,41.02,3.12,0
8007,12/12/2013,TGT,55.64,18.82,1
8008,12/31/2013,TGT,55.98,23.81,1
8009,10/22/2014,TGT,55.57,29.33,1
8010,11/25/2014,TGT,65.84,4.36,0
8011,12/12/2014,TGT,66.11,3.93,0
8012,12/31/2014,TGT,69.31,-1.6,0
8013,10/22/2015,TGT,71.87,-8.72,0
8014,11/25/2015,TGT,68.71,7.95,1
8015,12/14/2015,TGT,68.3,10.25,1
8016,12/31/2015,TGT,68.2,2.67,0
8017,10/21/2016,TGT,65.6,-8.49,0
8018,11/25/2016,TGT,76.21,-24.56,0
8019,12/13/2016,TGT,75.3,-16.77,0
8020,12/30/2016,TGT,70.02,-6.97,0
8021,10/23/2017,TGT,62.58,4.09,0
8022,11/28/2017,TGT,56.62,15.05,1
8023,12/14/2017,TGT,61.94,5.17,1
8024,12/12/2013,THC,40.42,24.32,1
8025,12/31/2013,THC,42.12,20.3,1
8026,10/22/2014,THC,57.62,-50.99,0
8027,11/25/2014,THC,49.15,-31.41,0
8028,12/12/2014,THC,50.25,-32.92,0
8029,12/31/2014,THC,50.67,-40.2,0
8030,10/22/2015,THC,28.24,-16.68,0
8031,11/25/2015,THC,33.71,-49.54,0
8032,12/14/2015,THC,27.23,-44.8,0
8033,12/31/2015,THC,30.3,-51.02,0
8034,10/21/2016,THC,23.53,,0
8035,11/25/2016,THC,16.22,,0
8036,12/13/2016,THC,15.03,,0
8037,12/30/2016,THC,14.84,,0
8038,10/23/2017,THC,,,0
8039,11/28/2017,THC,,,0
8040,12/14/2017,THC,,,0
8041,12/12/2013,TIBX,23.58,,0
8042,12/31/2013,TIBX,22.48,,0
8043,10/22/2014,TIBX,23.22,,0
8044,11/25/2014,TIBX,23.94,,0
8045,12/12/2014,TIBX,,,0
8046,12/31/2014,TIBX,,,0
8047,10/22/2015,TIBX,,,0
8048,11/25/2015,TIBX,,,0
8049,12/14/2015,TIBX,,,0
8050,12/31/2015,TIBX,,,0
8051,10/21/2016,TIBX,,,0
8052,11/25/2016,TIBX,,,0
8053,12/13/2016,TIBX,,,0
8054,12/30/2016,TIBX,,,0
8055,10/23/2017,TIBX,,,0
8056,11/28/2017,TIBX,,,0
8057,12/14/2017,TIBX,,,0
8058,12/12/2013,TIF,82.46,18.43,1
8059,12/31/2013,TIF,86.09,16.9,1
8060,10/22/2014,TIF,87.27,-13.29,0
8061,11/25/2014,TIF,100.97,-23.62,0
8062,12/12/2014,TIF,97.66,-21.03,0
8063,12/31/2014,TIF,100.64,-27.23,0
8064,10/22/2015,TIF,75.67,-5.1,0
8065,11/25/2015,TIF,77.12,-2.59,0
8066,12/14/2015,TIF,70.64,16.66,1
8067,12/31/2015,TIF,73.24,4.06,0
8068,10/21/2016,TIF,71.81,31.49,1
8069,11/25/2016,TIF,76.4,23.15,1
8070,12/13/2016,TIF,82.41,16.61,1
8071,12/30/2016,TIF,76.21,38.09,1
8072,10/23/2017,TIF,93.67,12.35,1
8073,11/28/2017,TIF,94.04,11.91,1
8074,12/14/2017,TIF,99.34,5.94,1
8075,12/12/2013,TJX,58.38,8.34,1
8076,12/31/2013,TJX,60.75,8.84,1
8077,10/22/2014,TJX,59.24,21.32,1
8078,11/25/2014,TJX,61.66,13.35,1
8079,12/12/2014,TJX,63.25,10.5,1
8080,12/31/2014,TJX,66.12,4.6,0
8081,10/22/2015,TJX,71.87,0.7,0
8082,11/25/2015,TJX,69.89,9.83,1
8083,12/14/2015,TJX,69.18,11.8,1
8084,12/31/2015,TJX,69.16,7.36,1
8085,10/21/2016,TJX,72.37,-1.48,0
8086,11/25/2016,TJX,78.31,-9.88,0
8087,12/13/2016,TJX,77.34,-4.45,0
8088,12/30/2016,TJX,74.25,3.66,0
8089,10/23/2017,TJX,72.2,6.61,1
8090,11/28/2017,TJX,72.65,5.95,1
8091,12/14/2017,TJX,73.42,4.84,0
8092,12/12/2013,TMK,48.95,3.72,0
8093,12/31/2013,TMK,50.37,4.96,0
8094,10/22/2014,TMK,51.23,12.04,1
8095,11/25/2014,TMK,52.51,13.64,1
8096,12/12/2014,TMK,50.77,17.53,1
8097,12/31/2014,TMK,52.87,6.28,1
8098,10/22/2015,TMK,57.4,9.76,1
8099,11/25/2015,TMK,59.67,17.06,1
8100,12/14/2015,TMK,56.31,29.5,1
8101,12/31/2015,TMK,56.19,30.27,1
8102,10/21/2016,TMK,63.0,30.41,1
8103,11/25/2016,TMK,70.56,20.71,1
8104,12/13/2016,TMK,72.92,22.48,1
8105,12/30/2016,TMK,73.2,23.89,1
8106,10/23/2017,TMK,83.7,8.35,1
8107,11/28/2017,TMK,87.53,3.61,0
8108,12/14/2017,TMK,88.86,2.06,0
8109,12/12/2013,TMO,98.62,25.31,1
8110,12/31/2013,TMO,109.56,13.06,1
8111,10/22/2014,TMO,112.41,9.45,1
8112,11/25/2014,TMO,126.29,8.94,1
8113,12/12/2014,TMO,123.58,11.33,1
8114,12/31/2014,TMO,123.87,13.75,1
8115,10/22/2015,TMO,123.03,22.02,1
8116,11/25/2015,TMO,137.58,5.86,1
8117,12/14/2015,TMO,134.5,8.19,1
8118,12/31/2015,TMO,140.9,-0.11,0
8119,10/21/2016,TMO,150.12,26.05,1
8120,11/25/2016,TMO,143.66,34.17,1
8121,12/13/2016,TMO,145.52,31.58,1
8122,12/30/2016,TMO,140.74,35.83,1
8123,10/23/2017,TMO,194.37,-1.65,0
8124,11/28/2017,TMO,196.3,-2.61,0
8125,12/14/2017,TMO,188.32,1.51,0
8126,12/12/2013,TRIP,82.6,-12.37,0
8127,12/31/2013,TRIP,82.83,-9.86,0
8128,10/22/2014,TRIP,85.92,-2.75,0
8129,11/25/2014,TRIP,71.86,15.18,1
8130,12/12/2014,TRIP,72.38,14.35,1
8131,12/31/2014,TRIP,74.66,14.18,1
8132,10/22/2015,TRIP,83.56,-24.65,0
8133,11/25/2015,TRIP,82.77,-37.56,0
8134,12/14/2015,TRIP,83.8,-41.49,0
8135,12/31/2015,TRIP,85.25,-45.61,0
8136,10/21/2016,TRIP,62.96,-36.45,0
8137,11/25/2016,TRIP,51.17,-33.18,0
8138,12/13/2016,TRIP,49.03,-29.21,0
8139,12/30/2016,TRIP,46.37,-25.53,0
8140,10/23/2017,TRIP,39.74,-13.11,0
8141,11/28/2017,TRIP,34.71,-0.52,0
8142,12/14/2017,TRIP,34.49,0.12,0
8143,12/12/2013,TROW,68.75,7.39,1
8144,12/31/2013,TROW,73.81,4.73,0
8145,10/22/2014,TROW,68.95,1.42,0
8146,11/25/2014,TROW,74.55,-3.97,0
8147,12/12/2014,TROW,73.83,-3.03,0
8148,12/31/2014,TROW,77.3,-12.25,0
8149,10/22/2015,TROW,69.93,-8.42,0
8150,11/25/2015,TROW,71.59,0.0,0
8151,12/14/2015,TROW,66.46,12.46,1
8152,12/31/2015,TROW,67.83,8.49,1
8153,10/21/2016,TROW,64.04,49.53,1
8154,11/25/2016,TROW,72.27,35.22,1
8155,12/13/2016,TROW,74.74,36.34,1
8156,12/30/2016,TROW,73.59,42.71,1
8157,10/23/2017,TROW,96.13,9.25,1
8158,11/28/2017,TROW,99.75,5.28,1
8159,12/14/2017,TROW,101.59,3.38,0
8160,12/12/2013,TRV,,,0
8161,12/31/2013,TRV,,,0
8162,10/22/2014,TRV,,,0
8163,11/25/2014,TRV,,,0
8164,12/12/2014,TRV,,,0
8165,12/31/2014,TRV,,,0
8166,10/22/2015,TRV,,,0
8167,11/25/2015,TRV,,,0
8168,12/14/2015,TRV,,,0
8169,12/31/2015,TRV,,,0
8170,10/21/2016,TRV,,,0
8171,11/25/2016,TRV,,,0
8172,12/13/2016,TRV,,,0
8173,12/30/2016,TRV,,,0
8174,10/23/2017,TRV,134.45,0.24,0
8175,11/28/2017,TRV,133.01,1.32,0
8176,12/14/2017,TRV,132.58,1.65,0
8177,12/12/2013,TSLA,147.47,40.37,1
8178,12/31/2013,TSLA,150.43,47.85,1
8179,10/22/2014,TSLA,231.1,-8.39,0
8180,11/25/2014,TSLA,248.09,-7.44,0
8181,12/12/2014,TSLA,207.0,10.94,1
8182,12/31/2014,TSLA,222.41,7.91,1
8183,10/22/2015,TSLA,211.72,-5.49,0
8184,11/25/2015,TSLA,229.64,-19.65,0
8185,12/14/2015,TSLA,218.58,-9.35,0
8186,12/31/2015,TSLA,240.01,-10.97,0
8187,10/21/2016,TSLA,200.09,79.74,1
8188,11/25/2016,TSLA,196.65,58.96,1
8189,12/13/2016,TSLA,198.15,71.1,1
8190,12/30/2016,TSLA,213.69,45.84,1
8191,10/23/2017,TSLA,337.02,-7.53,0
8192,11/28/2017,TSLA,317.55,-1.86,0
8193,12/14/2017,TSLA,337.89,-7.77,0
8194,12/12/2013,TSN,32.34,22.39,1
8195,12/31/2013,TSN,32.22,20.7,1
8196,10/22/2014,TSN,37.33,23.49,1
8197,11/25/2014,TSN,40.1,21.47,1
8198,12/12/2014,TSN,39.58,23.07,1
8199,12/31/2014,TSN,38.89,34.38,1
8200,10/22/2015,TSN,46.1,48.81,1
8201,11/25/2015,TSN,48.71,16.65,1
8202,12/14/2015,TSN,51.66,20.11,1
8203,12/31/2015,TSN,52.26,16.72,1
8204,10/21/2016,TSN,68.6,4.3,0
8205,11/25/2016,TSN,58.84,35.33,1
8206,12/13/2016,TSN,62.05,33.28,1
8207,12/30/2016,TSN,61.0,33.57,1
8208,10/23/2017,TSN,71.52,13.93,1
8209,11/28/2017,TSN,81.15,0.41,0
8210,12/14/2017,TSN,80.71,0.95,0
8211,12/12/2013,TSO,52.73,33.06,1
8212,12/31/2013,TSO,54.18,29.38,1
8213,10/22/2014,TSO,60.95,59.41,1
8214,11/25/2014,TSO,74.06,52.21,1
8215,12/12/2014,TSO,70.16,60.68,1
8216,12/31/2014,TSO,70.1,44.47,1
8217,10/22/2015,TSO,97.16,-17.42,0
8218,11/25/2015,TSO,112.73,-26.31,0
8219,12/14/2015,TSO,97.87,-7.59,0
8220,12/31/2015,TSO,101.27,-14.75,0
8221,10/21/2016,TSO,80.23,,0
8222,11/25/2016,TSO,84.82,,0
8223,12/13/2016,TSO,90.44,,0
8224,12/30/2016,TSO,86.33,,0
8225,10/23/2017,TSO,,,0
8226,11/28/2017,TSO,,,0
8227,12/14/2017,TSO,,,0
8228,12/12/2013,TSS,30.02,5.0,0
8229,12/31/2013,TSS,32.12,3.36,0
8230,10/22/2014,TSS,29.71,66.75,1
8231,11/25/2014,TSS,32.17,70.25,1
8232,12/12/2014,TSS,31.52,73.76,1
8233,12/31/2014,TSS,33.2,47.95,1
8234,10/22/2015,TSS,49.54,-4.42,0
8235,11/25/2015,TSS,54.77,-7.56,0
8236,12/14/2015,TSS,54.04,-8.88,0
8237,12/31/2015,TSS,49.12,-0.73,0
8238,10/21/2016,TSS,47.35,41.84,1
8239,11/25/2016,TSS,51.22,44.03,1
8240,12/13/2016,TSS,49.24,55.36,1
8241,12/30/2016,TSS,48.76,62.63,1
8242,10/23/2017,TSS,68.15,16.36,1
8243,11/28/2017,TSS,74.16,6.93,1
8244,12/14/2017,TSS,76.63,3.48,0
8245,12/12/2013,TWC,124.99,13.07,1
8246,12/31/2013,TWC,129.23,14.59,1
8247,10/22/2014,TWC,131.83,37.68,1
8248,11/25/2014,TWC,145.67,25.21,1
8249,12/12/2014,TWC,141.32,29.07,1
8250,12/31/2014,TWC,148.08,24.88,1
8251,10/22/2015,TWC,181.5,,0
8252,11/25/2015,TWC,182.4,,0
8253,12/14/2015,TWC,177.44,,0
8254,12/31/2015,TWC,184.92,,0
8255,10/21/2016,TWC,,,0
8256,11/25/2016,TWC,,,0
8257,12/13/2016,TWC,,,0
8258,12/30/2016,TWC,,,0
8259,10/23/2017,TWC,,,0
8260,11/28/2017,TWC,,,0
8261,12/14/2017,TWC,,,0
8262,12/12/2013,TWX,58.46,32.96,1
8263,12/31/2013,TWX,61.93,30.55,1
8264,10/22/2014,TWX,72.2,-3.66,0
8265,11/25/2014,TWX,78.03,-13.17,0
8266,12/12/2014,TWX,77.73,-12.84,0
8267,12/31/2014,TWX,80.85,-22.91,0
8268,10/22/2015,TWX,69.56,26.05,1
8269,11/25/2015,TWX,67.75,32.41,1
8270,12/14/2015,TWX,61.93,50.43,1
8271,12/31/2015,TWX,62.33,52.4,1
8272,10/21/2016,TWX,87.68,15.74,1
8273,11/25/2016,TWX,91.32,-1.43,0
8274,12/13/2016,TWX,93.16,-3.33,0
8275,12/30/2016,TWX,94.99,-3.81,0
