,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
2765,2009-01-12 23:59:13,1231822753.0,hrl,30.68,14.648729446935718,870.26001,-17.28195133488505,31.93068078182077,0.224,14.74,0.61,2.04,4.23,7.54,9.08,14.67,49.903,0,0,0,1.54,0.65,6.901,0.65,0,6.901,0,2.08,33.00,11.80,0,1.151,0,1.841,14.924,0,0.66,47.85,29.40,0,2.3,1.60,0,outperform
2766,2013-05-18 11:29:19,1368890959.0,hrl,42.7,59.56651718983558,1658.780029,57.66672671026535,1.8997904795702283,8.52,22.96,1.36,3.85,6.04,8.78,10.25,17.86,31.53,0,0,18.81,1.94,1.25,12.20,1.25,0,12.20,0,1.86,1.00,3.80,0,3.35,0,3.26,11.06,0,0.48,49.29,33.30,0,6.90,4.90,0,outperform
2767,2004-08-10 05:14:48,1092129288.0,hrs,45.77,0.0,1079.040039,0.0,0.0,0.322,24.35,1.21,2.36,4.99,8.31,5.76,10.04,37.647,0,0,16.89,1.26,1.11,10.62,1.11,0,10.62,0,1.88,28.00,11.60,0,9.67,0,2.848,19.316999,0,0.233,0.52,91.62,0,2.874,1.79,0,underperform
2768,2005-01-13 13:27:41,1105640861.0,hrs,57.69,26.043259777146588,1177.449951,9.120135346525364,16.923124430621222,0.308,27.92,1.46,2.90,5.31,8.75,6.40,11.04,38.749,0,0,18.73,1.31,1.40,12.99,1.40,0,12.99,0,2.066,123.20,20.40,0,8.41,0,3.011,19.882,0,0.227,0.58,90.58,0,4.292,3.20,0,outperform
2769,2007-03-19 19:30:27,1174347027.0,hrs,48.4,5.746121913917403,1402.060059,29.935869692042072,-24.18974777812467,0.389,20.21,1.67,3.52,8.74,15.92,12.86,20.20,28.835,0,0,0,1.03,1.75,9.104,1.75,0,9.104,0,2.40,213.30,20.70,0,2.744,0,1.751,13.531,0,1.73,0.56,83.70,0,2.8,2.60,0,underperform
2770,2007-03-21 08:58:39,1174481919.0,hrs,49.17,7.428446580729732,1435.040039,32.992288250019236,-25.563841669289502,0.389,20.53,1.72,3.63,8.74,15.92,12.86,20.20,28.835,0,0,0,1.03,1.81,9.38,1.81,0,9.38,0,2.40,213.30,20.70,0,2.744,0,1.751,13.531,0,1.73,0.56,83.70,0,2.8,2.60,0,underperform
2771,2007-06-08 15:39:14,1181331554.0,hrs,51.34,12.169543369019008,1507.670044,39.72327156619996,-27.553728197180952,0.366,15.10,1.69,3.39,11.87,14.30,10.64,26.64,30.273,0,0,0,0.63,1.75,9.815,1.75,0,9.815,0,3.40,196.40,21.70,0,3.892,0,1.508,14.985,0,1.38,0.56,86.70,0,3.9,2.70,0,underperform
2772,2008-02-09 02:06:45,1202540805.0,hrs,54.82,19.772776928118848,1326.449951,22.92870542869634,-3.1559285005774917,0.45,14.65,1.50,3.28,10.71,14.62,11.33,25.81,36.302,0,0,0,0.94,1.62,8.975,1.62,0,8.975,0,3.74,21.60,29.70,0,3.205,0,1.919,16.278,0,1.15,0.33,78.10,0,1.5,0.80,0,underperform
2773,2008-04-15 00:01:02,1208232062.0,hrs,48.69,6.379724710509055,1334.430054,23.668261210833528,-17.288536500324472,0.45,13.04,1.38,2.99,10.71,14.60,11.32,25.81,36.302,0,0,0,0.79,1.49,8.285,1.49,0,8.285,0,3.73,21.60,29.70,0,3.186,0,1.919,16.309,0,1.28,0.30,83.60,0.7,0.7,0.70,0,underperform
2774,2008-06-24 16:35:12,1214339712.0,hrs,51.9,13.393052217609776,1314.290039,21.801785985441082,-8.408733767831306,0.41,17.40,1.41,3.26,8.06,14.06,10.56,19.63,38.164,0,0,0,0.85,1.52,8.728,1.52,0,8.728,0,2.98,49.70,24.00,0,2.423,0,1.95,16.325001,0,1.31,6.34,84.80,0,1.40,1.40,0,underperform
2775,2011-10-20 07:46:18,1319111178.0,hrs,35.79,-21.80467555167141,1215.390015,12.636229525492146,-34.440905077163556,82.49,7.78,0.73,1.76,9.93,17.16,11.64,24.97,47.28,0,0,6.57,0.74,1.01,4.88,1.01,0,4.88,0,4.60,11.80,14.50,0,3.10,0,1.55,20.32,0,0.80,0.33,85.60,0,9.90,12.80,0,underperform
2776,2006-08-29 06:04:53,1156845893.0,hsp,37.5,16.27906976744186,1304.280029,10.666323490315774,5.612746277126087,0.537,27.65,2.16,4.39,8.37,13.88,8.75,17.66,16.523,0,0,0,1.51,2.40,12.151,2.40,0,12.151,0,1.36,24.80,1.40,0,1.633,0,2.613,8.268,0,0.67,0.23,70.70,0,0.90,0.90,0,outperform
2777,2007-07-15 02:54:34,1184482474.0,hsp,40.75,26.356589147286826,1547.699951,31.320161035228022,-4.963571887941196,1.919,50.56,2.28,4.66,4.56,14.88,6.79,9.92,17.976,0,0,0,1.65,3.12,14.915,3.12,0,14.915,0,0.81,0,17.80,0,1.598,0,2.393,8.747,0,0.12,0.08,73.30,0,1.20,1.20,0,underperform
2778,2006-08-29 00:09:16,1156824556.0,hst,22.04,0.0,1304.280029,0.0,0.0,1.1,16.17,2.70,2.22,13.63,14.35,3.78,4.74,10.611,0,0,0,2.27,3.96,16.577,3.96,0,16.577,0,1.36,262.60,25.50,0,1.007,0,0.828,9.802,0,0.8,4.04,97.10,0,8.4,4.60,0,underperform
2779,2007-02-20 06:13:13,1171969993.0,hst,27.63,25.362976406533576,1459.680054,11.914621212067942,13.448355194465634,1.114,20.47,3.23,2.83,13.67,14.55,4.12,5.77,10.325,0,0,0,1.19,4.46,18.375,4.46,0,18.375,0,1.35,0,39.60,0,0.428,0,0.488,9.879,0,1.05,1.00,86.80,0,9.8,4.50,0,outperform
2780,2007-04-12 11:57:44,1176393464.0,hst,26.45,20.00907441016334,1447.800049,11.003773484903979,9.00530092525936,1.126,17.82,2.84,2.69,15.12,15.67,4.97,8.09,10.133,0,0,0,0.97,3.99,15.485,3.99,0,15.485,0,1.48,164.90,40.30,0,0.695,0,0.912,9.835,0,1.15,0.96,92.00,0,5.9,4.30,0,outperform
2781,2007-07-06 21:18:49,1183771129.0,hst,25.17,14.201451905626147,1530.439941,17.33982787219385,-3.138375966567704,1.218,17.76,2.67,2.60,14.78,15.51,4.92,8.30,9.842,0,0,0,2.61,3.72,14.471,3.72,0,14.471,0,1.417,8.70,25.80,0,2.243,0,6.613,9.985,0,0.93,1.00,99.40,0,6.2,5.60,0,underperform
2782,2008-05-05 06:13:42,1209982422.0,hst,18.04,-18.148820326678766,1407.48999,7.913174985829674,-26.06199531250844,1.038,16.37,1.71,1.75,11.00,16.58,4.68,10.61,10.46,0,0,0,1.13,2.71,10.356,2.71,0,10.356,0,1.10,67.40,2.60,0,0.607,0,2.112,10.213,0,1.27,3.42,102.50,0,6.5,9.00,0,underperform
2783,2008-09-29 23:49:54,1222746594.0,hst,12.39,-43.784029038112514,1106.420044,-15.170054022194957,-28.613975015917557,1.064,10.54,1.32,1.33,11.68,16.37,4.72,11.06,10.532,0,0,0,0.95,2.32,8.861,2.32,0,8.861,0,1.18,27.50,2.40,0,0.972,0,8.333,10.524,0,1.57,3.44,108.00,0,7.5,12.30,0,underperform
2784,2004-08-16 20:12:25,1092701545.0,hsy,48.26,0.0,1079.339966,0.0,0.0,0.814,23.01,2.87,9.40,12.87,19.48,15.47,43.34,16.299,0,0,21.64,2.34,3.12,13.08,3.12,0,13.08,0,2.097,13.40,1.30,0,0.08,0,1.838,5.077,0,0.216,24.02,41.21,0,7.907,2.39,0,underperform
2785,2005-01-23 07:39:51,1106483991.0,hsy,55.9,15.830915872358062,1175.410034,8.900816334637607,6.930099537720455,1.629,25.62,3.19,14.70,13.03,19.82,15.47,46.47,16.71,0,0,24.41,2.73,3.50,14.5,3.50,0,14.5,0,2.182,13.40,1.30,0,0.36,0,1.162,3.822,0,0.211,25.07,43.97,0,7.34,2.29,0,outperform
2786,2005-02-17 02:48:44,1108626524.0,hsy,61.91,28.284293410692086,1200.75,11.248544279328577,17.03574913136351,1.205,26.80,3.46,14.13,13.34,20.37,16.04,49.70,17.253,0,0,24.18,2.69,3.75,18.39,3.75,0,18.39,0,2.31,13.40,1.30,0,0.22,0,0.92,4.412,0,0.266,25.07,43.81,0,5.763,1.91,0,outperform
2787,2005-03-09 01:50:36,1110351036.0,hsy,63.73,32.055532532117695,1207.01001,11.828529288426253,20.227003243691442,1.205,27.59,3.57,14.55,13.34,20.37,16.04,49.70,17.253,0,0,24.89,2.78,3.85,15.62,3.85,0,15.62,0,2.31,13.40,1.30,0,0.22,0,0.92,4.417,0,0.255,25.11,43.60,0,4.885,2.29,0,outperform
2788,2006-04-21 11:12:52,1145632372.0,hsy,49.76,3.1081641110650646,1311.280029,21.489064641936924,-18.38090053087186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,underperform
2789,2007-06-18 10:11:33,1182175893.0,hsy,51.07,5.822627434728559,1531.050049,41.850584359812345,-36.027956925083785,3.175,22.81,2.35,18.80,10.69,20.19,15.48,68.29,21.253,0,0,0,2.31,2.74,11.032,2.74,0,11.032,0,2.24,23.70,1.20,0,0.265,0,0.938,2.717,0,0.35,7.86,60.00,0,7.6,3.80,0,underperform
2790,2007-12-14 06:10:45,1197630645.0,hsy,38.66,-19.892250310816415,1467.949951,36.004409846897126,-55.89666015771354,4.399,28.72,1.77,16.25,6.34,18.83,12.90,45.76,21.494,0,0,0,1.94,2.25,9.175,2.25,0,9.175,0,1.35,66.10,1.20,0,0.183,0,0.901,2.376,0,0.16,8.08,58.70,0,4.7,3.60,0,underperform
2791,2008-10-16 21:43:54,1224207834.0,hsy,35.24,-26.978864484044752,946.429993,-12.314004594174365,-14.664859889870387,3.21,36.44,1.49,12.32,4.43,15.78,11.84,37.63,21.994,0,0,0,3.28,1.88,8.676,1.88,0,8.676,0,0.97,1066.80,5.10,0,0.2,0,1.061,2.677,0,0.15,10.35,68.50,0,4.1,5.60,0,underperform
2792,2008-12-06 23:56:06,1228625766.0,hsy,34.63,-28.24285122254454,870.73999,-19.326623915638454,-8.916227306906087,3.649,27.97,1.53,12.74,5.56,14.92,10.70,49.18,22.403,0,0,0,2.69,1.96,9.636,1.96,0,9.636,0,1.24,98.40,6.40,0,0.597,0,1.056,2.703,0,0.25,0.13,75.30,0,6.6,3.30,0,underperform
2793,2011-10-24 02:57:55,1319439475.0,hsy,60.26,24.865312888520517,1254.189941,16.19971283450094,8.665600054019578,176.97,22.89,2.29,13.38,10.23,17.78,16.59,68.14,26.04,0,0,19.38,2.77,2.49,11.84,2.49,0,11.84,0,2.63,178.30,7.50,0,3.48,0,1.63,4.45,0,0.29,8.09,65.60,0,4.90,4.10,0,outperform
2794,2012-01-12 07:58:00,1326373080.0,hsy,61.09,26.585163696643193,1295.5,20.027057350714276,6.558106345928916,171.71,22.60,2.29,14.82,10.38,18.06,16.89,68.48,26.41,0,0,19.58,2.80,2.52,11.80,2.52,0,11.80,0,2.70,9.20,5.00,0,1.30,0,1.54,4.12,0,0.16,0.16,73.70,0,5.00,3.60,0,outperform
2795,2004-09-16 18:35:08,1095374108.0,hum,19.51,0.0,1123.5,0.0,0.0,0.416,11.50,0.24,1.63,2.13,3.37,5.45,15.18,79.531,0,0,10.49,0.91,0.11,2.57,0.11,0,2.57,0,1.697,60.40,8.60,0,15.85,0,1.523,11.979,0,0.359,6.20,77.16,0,2.164,2.50,0,underperform
2796,2004-11-24 22:46:25,1101354385.0,hum,23.95,22.75756022552536,1181.76001,5.185581664441474,17.571978561083885,0.369,13.02,0.29,1.87,2.29,3.63,5.68,15.85,80.116,0,0,12.47,1.10,0.14,3.1,0.14,0,3.1,0,1.839,60.40,8.60,0,16.99,0,1.555,12.687,0,0.324,6.15,78.61,0,1.858,1.99,0,outperform
2797,2007-01-28 06:44:14,1169984654.0,hum,53.46,174.01332649923117,1423.900024,26.73787485536271,147.27545164386845,0.433,22.03,0.46,3.07,2.09,3.56,5.17,15.44,118.874,0,0,0,1.25,0.29,6.827,0.29,0,6.827,0,2.43,240.10,47.80,0,26.614,0,1.316,17.400999,0,0.28,0.95,89.30,0,1.1,1.20,0,outperform
2798,2008-05-02 18:25:54,1209767154.0,hum,48.0,146.02767811378777,1413.900024,25.847799198931913,120.17987891485586,0.486,9.78,0.32,2.03,3.30,5.37,7.39,23.54,151.554,0,0,0,0.74,0.18,2.899,0.18,0,2.899,0,4.91,56.90,12.10,0,33.353,0,1.508,23.697001,0,0.17,0.71,86.20,0,1.1,1.90,0,outperform
2799,2011-08-14 05:55:55,1313315755.0,hum,74.21,280.3690415171706,1172.640015,4.373833110814415,275.9952084063562,25.27,9.87,0.35,1.63,3.61,6.01,7.99,18.14,211.58,0,0,9.55,1.19,0.14,2.12,0.14,0,2.12,0,7.52,35.30,8.10,0,55.01,0,1.81,45.48,0,1.10,0.70,91.00,0,1.80,1.60,0,outperform
2800,2011-12-29 06:58:17,1325159897.0,hum,87.63,349.15427985648375,1263.02002,12.418337338673782,336.73594251781,25.09,11.15,0.40,1.86,3.66,6.07,7.60,17.94,218.39,0,0,10.98,1.27,0.13,1.91,0.13,0,1.91,0,7.86,13.10,11.40,0,72.68,0,1.60,48.06,0,0.92,0.70,91.00,0,1.50,1.60,0,outperform
2801,2012-01-04 01:00:29,1325656829.0,hum,88.33,352.7421834956432,1277.300049,13.689367957276364,339.0528155383668,25.09,11.24,0.39,1.82,3.66,6.07,7.60,17.94,218.39,0,0,11.07,1.25,0.12,1.77,0.12,0,1.77,0,7.86,13.10,11.40,0,72.68,0,1.60,48.06,0,0.92,0.70,91.00,0,1.60,1.30,0,outperform
2802,2013-04-25 00:18:59,1366863539.0,hum,72.1,269.55407483341867,1585.160034,41.09123578104139,228.46283905237726,33.17,9.65,0.29,1.30,3.12,5.15,6.69,14.45,242.29,0,0,8.49,0.94,0.13,2.16,0.13,0,2.16,0,7.47,3.50,5.50,0,58.77,0,1.84,55.88,0,0.65,0.32,93.50,0,2.30,3.50,0,outperform
2803,2013-05-07 11:17:21,1367939841.0,hum,75.49,286.92977960020494,1625.959961,44.72273796172675,242.2070416384782,31.62,8.45,0.30,1.30,3.67,6.00,7.09,16.63,245.77,0,0,8.89,0.92,0.13,1.84,0.13,0,1.84,0,8.93,90.70,2.60,0,60.56,0,1.83,58.18,0,0.66,0.32,93.50,0,1.20,2.50,0,outperform
2804,2003-10-09 08:05:12,1065701112.0,ibm,92.66,0.0,1038.72998,0.0,0.0,0.897,23.76,1.86,5.97,7.88,10.31,7.34,28.60,48.948,0,0,18.75,2.10,2.09,13.98,2.09,0,13.98,0,3.86,53.70,7.10,0,3.36,0,1.263,15.36,0,1.533,1.00,56.81,0,3.033,1.18,0,underperform
2805,2003-12-15 02:04:11,1071471851.0,ibm,92.71,0.05396071659831336,1068.040039,2.8217207132117155,-2.7677599966134023,0.843,23.78,1.83,5.82,7.83,10.20,7.24,27.60,49.607,0,0,18.93,2.16,2.03,13.64,2.03,0,13.64,0,3.899,53.70,7.10,0,3.59,0,1.245,15.88,0,1.484,1.00,56.44,0,2.361,0.92,0,underperform
2806,2004-06-21 02:34:17,1087799657.0,ibm,90.06,-2.805957263112448,1130.300049,8.815579675480231,-11.62153693859268,0.84,20.12,1.67,5.41,8.57,11.42,7.89,29.10,52.211,0,0,16.34,1.82,1.83,10.99,1.83,0,10.99,0,4.477,111.90,9.80,0,5.04,0,1.204,16.723,0,1.467,1.00,56.66,0,2.335,0.80,0,underperform
2807,2004-08-10 07:33:46,1092137626.0,ibm,83.55,-9.831642564213253,1079.040039,3.880706225500482,-13.712348789713735,0.761,17.93,1.51,4.85,8.72,11.40,8.09,29.16,53.466,0,0,15.16,1.68,1.65,10.04,1.65,0,10.04,0,4.66,111.90,9.80,0,4.89,0,1.205,17.209999,0,1.449,1.00,56.94,0,2.797,0.82,0,underperform
2808,2004-10-10 03:40:11,1097394011.0,ibm,86.71,-6.421325275199657,1130.650024,8.849272262267808,-15.270597537467467,0.761,18.61,1.58,5.08,8.72,11.40,8.09,29.16,53.466,0,0,15.71,1.74,1.71,10.39,1.71,0,10.39,0,4.66,111.90,9.80,0,4.89,0,1.205,17.209999,0,1.445,1.00,56.82,0,2.886,0.73,0,underperform
2809,2004-12-09 01:53:46,1102575226.0,ibm,96.65,4.306065184545661,1189.23999,14.489810913130663,-10.183745728585002,0.739,20.55,1.69,5.39,8.56,11.22,8.05,28.57,55.008,0,0,17.48,1.95,1.82,11.24,1.82,0,11.24,0,4.703,111.90,9.80,0,5.81,0,1.207,17.841999,0,1.584,1.00,56.19,0,1.781,0.68,0,underperform
2810,2004-12-10 14:12:52,1102705972.0,ibm,97.51,5.234189510036702,1188.0,14.370435327186756,-9.136245817150055,0.739,20.73,1.71,5.47,8.56,11.22,8.05,28.57,55.008,0,0,17.63,1.93,1.84,11.39,1.84,0,11.39,0,4.703,111.90,9.80,0,5.81,0,1.207,17.841999,0,1.584,1.00,56.20,0,1.781,0.68,0,underperform
2811,2005-02-27 08:07:22,1109509642.0,ibm,92.8,0.15109000647528661,1200.199951,15.54494181442611,-15.393851807950824,0.771,18.74,1.57,5.12,8.77,11.40,8.19,29.27,56.349,0,0,15.09,1.65,1.70,10.31,1.70,0,10.31,0,4.95,111.90,9.80,0,6.47,0,1.18,18.077,0,1.646,1.00,57.23,0,2.391,0.77,0,underperform
2812,2005-04-03 17:00:31,1112562031.0,ibm,90.44,-2.395855816965248,1180.589966,13.657060904317012,-16.05291672128226,0.771,18.26,1.55,5.06,8.77,11.40,8.19,29.27,56.349,0,0,14.68,1.61,1.66,10.07,1.66,0,10.07,0,4.95,11.20,8.00,0,6.47,0,1.18,18.077,0,1.63,0.63,56.02,0,2.423,0.68,0,underperform
2813,2005-07-06 08:01:44,1120651304.0,ibm,74.79,-19.285560112238283,1194.939941,15.038553234017565,-34.32411334625585,0.782,14.96,1.24,4.03,8.73,12.09,7.09,29.23,58.477,0,0,13.93,1.55,1.40,8.115,1.40,0,8.115,0,5.00,2.90,3.30,0,5.362,0,1.222,18.546,0,1.64,0.12,56.00,0,0.8,0.50,0,underperform
2814,2005-07-08 08:33:52,1120826032.0,ibm,77.38,-16.490394992445502,1211.859985,16.66746973068015,-33.157864723125655,0.782,15.47,1.29,4.17,8.73,12.09,7.09,29.23,58.477,0,0,14.38,1.57,1.44,8.366,1.44,0,8.366,0,5.00,2.90,3.30,0,5.362,0,1.222,18.546,0,1.64,0.12,56.00,0,0.8,0.50,0,underperform
2815,2006-02-17 14:49:49,1140205789.0,ibm,80.91,-12.68076840060436,1287.23999,23.924409113521488,-36.60517751412585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,underperform
2816,2006-03-02 04:23:31,1141291411.0,ibm,79.9,-13.770774875890343,1289.140015,24.10732719970207,-37.87810207559241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,underperform
2817,2006-04-27 10:10:42,1146147042.0,ibm,83.35,-10.047485430606521,1309.719971,26.0885885858421,-36.13607401644862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,underperform
2818,2006-08-12 10:14:49,1155392089.0,ibm,75.48,-18.540902223181515,1265.949951,21.87478703560669,-40.415689258788206,0.684,15.48,1.30,3.44,8.71,13.27,6.97,24.68,56.938,0,0,0,1.35,1.52,8.001,1.52,0,8.001,0,4.875,12.70,11.70,0,8.732,0,1.299,22.045,0,1.19,9.56,56.00,0,1.5,0.50,0,underperform
2819,2006-08-12 13:28:03,1155403683.0,ibm,75.48,-18.540902223181515,1265.949951,21.87478703560669,-40.415689258788206,0.649,14.25,1.30,3.44,9.53,14.09,7.45,26.59,56.439,0,0,0,1.23,1.43,7.301,1.43,0,7.301,0,5.297,10.60,1.70,0,6.564,0,1.16,22.045,0,1.22,0.22,56.90,0,1.8,0.60,0,underperform
2820,2006-08-21 12:41:39,1156178499.0,ibm,79.9,-13.770774875890343,1297.52002,24.91408209860274,-38.68485697449309,0.649,15.08,1.37,3.62,9.53,14.09,7.45,26.59,56.439,0,0,0,1.30,1.51,7.688,1.51,0,7.688,0,5.297,10.60,1.70,0,6.564,0,1.16,22.045,0,1.22,0.22,57.20,0,1.8,0.60,0,underperform
2821,2006-08-22 19:33:13,1156289593.0,ibm,79.01,-14.731275631340376,1298.819946,25.03922780778889,-39.770503439129264,0.649,14.92,1.36,3.60,9.53,14.09,7.45,26.59,56.439,0,0,0,1.30,1.50,7.634,1.50,0,7.634,0,5.30,10.60,1.70,0,6.564,0,1.16,22.045,0,1.22,0.22,57.20,0,1.8,0.60,0,underperform
2822,2006-09-03 03:52:11,1157269931.0,ibm,81.41,-12.141161234621196,1303.819946,25.52058485882924,-37.66174609345043,0.649,15.37,1.39,3.67,9.53,14.09,7.45,26.59,56.439,0,0,0,1.30,1.53,7.821,1.53,0,7.821,0,5.30,10.60,1.70,0,6.564,0,1.16,22.045,0,1.25,0.22,56.80,0,1.4,0.50,0,underperform
2823,2006-09-03 04:07:42,1157270862.0,ibm,81.41,-12.141161234621196,1303.819946,25.52058485882924,-37.66174609345043,0.649,15.37,1.39,3.67,9.53,14.09,7.45,26.59,56.439,0,0,0,1.30,1.53,7.821,1.53,0,7.821,0,5.30,10.60,1.70,0,6.564,0,1.16,22.045,0,1.25,0.22,56.80,0,1.4,0.50,0,underperform
2824,2007-10-14 02:23:33,1192343013.0,ibm,117.81,27.14224044895317,1554.410034,49.64524601475351,-22.50300556580034,2.072,18.06,1.70,9.58,10.42,14.43,8.29,38.93,63.569,0,0,0,1.58,1.95,9.874,1.95,0,9.874,0,6.52,11.80,8.60,0,7.49,0,0.88,12.317,0,1.59,0.02,65.20,0,2.5,1.40,0,underperform
2825,2008-11-02 01:41:53,1225608113.0,ibm,92.97,0.3345564429095643,954.090027,-8.148407635254747,8.482964078164311,1.211,11.46,1.18,4.35,10.93,15.79,9.21,50.63,75.793,0,0,0,0.96,1.44,6.866,1.44,0,6.866,0,8.11,22.30,12.80,0,7.268,0,1.036,20.862,0,0.81,0.05,62.30,0,1.00,1.00,0,outperform
2826,2008-12-17 18:44:15,1229557455.0,ibm,86.94,-6.173105978847397,904.419983,-12.930212816231613,6.757106837384216,1.251,10.25,1.10,4.22,11.24,16.22,9.53,49.34,76.942,0,0,0,0.90,1.33,6.232,1.33,0,6.232,0,8.48,19.60,4.90,0,7.262,0,0.987,20.483999,0,1.05,0.05,61.50,0,1.00,1.00,0,outperform
2827,2011-04-25 20:41:26,1303778486.0,ibm,167.67,80.95186704079428,1335.25,28.546400480325012,52.40546656046927,123.53,14.55,2.05,8.97,14.85,19.97,11.21,64.59,78.71,0,0,11.48,1.14,2.23,8.97,2.23,0,8.97,0,11.52,9.20,6.60,0,9.58,0,1.19,18.77,0,0.72,0.07,61.00,0,2.70,1.30,0,outperform
2828,2011-09-02 09:26:44,1314970004.0,ibm,170.33,83.82257716382475,1173.969971,13.01974465009664,70.8028325137281,128.27,13.83,1.95,8.80,14.70,20.02,12.06,69.26,84.97,0,0,11.51,1.09,2.12,8.58,2.12,0,8.58,0,12.32,8.20,12.40,0,9.87,0,1.18,19.36,0,0.70,0.07,61.00,0,2.20,1.40,0,outperform
2829,2011-10-19 19:59:08,1319068748.0,ibm,177.82,91.90589251025254,1209.880005,16.47685426389637,75.42903824635617,128.27,14.44,2.04,9.24,14.70,20.02,12.06,69.26,84.97,0,0,12.05,1.18,2.22,8.98,2.22,0,8.98,0,12.32,8.20,12.40,0,9.87,0,1.18,19.36,0,0.69,0.07,61.00,0,3.60,1.90,0,outperform
2830,2011-11-02 02:48:36,1320216516.0,ibm,181.35,95.71551910209368,1237.900024,19.17438100708328,76.5411380950104,134.78,14.29,2.04,9.76,14.68,20.21,12.38,69.84,87.69,0,0,12.22,1.21,2.22,8.96,2.22,0,8.96,0,12.69,7.00,7.80,0,9.61,0,1.26,18.91,0,0.69,0.07,61.00,0,3.40,1.90,0,outperform
2831,2012-01-01 10:05:04,1325430304.0,ibm,183.88,98.44593136196849,1263.02002,21.59271844642434,76.85321291554415,134.78,14.49,2.06,9.84,14.68,20.21,12.38,69.84,87.69,0,0,12.39,1.26,2.21,8.93,2.21,0,8.93,0,12.69,7.00,7.80,0,9.61,0,1.26,18.91,0,0.41,0.07,61.00,0,3.60,1.40,0,outperform
2832,2012-01-25 00:06:45,1327468005.0,ibm,191.93,107.13360673429744,1326.060059,27.66167190052605,79.4719348337714,154.78,14.70,2.06,10.94,14.83,20.01,11.63,73.05,89.32,0,0,11.66,1.18,2.24,9.15,2.24,0,9.15,0,13.06,4.40,1.60,0,10.28,0,1.21,17.36,0,0.41,0.07,61.60,0,2.90,1.20,0,outperform
2833,2012-01-29 11:51:13,1327855873.0,ibm,190.46,105.54716166630695,1318.430054,26.927120559281427,78.62004110702551,154.78,14.58,2.07,11.00,14.83,20.01,11.63,73.05,89.32,0,0,11.57,1.14,2.25,9.18,2.25,0,9.18,0,13.06,4.40,1.60,0,10.28,0,1.21,17.36,0,0.41,0.07,61.60,0,2.90,1.20,0,outperform
2834,2012-02-01 11:15:54,1328112954.0,ibm,192.6,107.85668033671487,1324.089966,27.472008269175006,80.38467206753987,154.78,14.75,2.09,11.09,14.83,20.01,11.63,73.05,89.32,0,0,11.73,1.21,2.27,9.27,2.27,0,9.27,0,13.06,4.40,1.60,0,10.28,0,1.21,17.36,0,0.41,0.07,61.60,0,2.90,1.20,0,outperform
2835,2012-02-03 07:32:43,1328272363.0,ibm,191.53,106.7019210015109,1344.900024,29.47542189934673,77.22649910216417,154.78,14.67,2.09,11.10,14.83,20.01,11.63,73.05,89.32,0,0,11.66,1.21,2.26,9.22,2.26,0,9.22,0,13.06,4.40,1.60,0,10.28,0,1.21,17.36,0,0.52,0.07,61.60,0,2.90,1.20,0,outperform
2836,2012-02-04 13:40:44,1328380844.0,ibm,193.64,108.97906324195985,1324.089966,27.472008269175006,81.50705497278484,154.78,14.83,2.08,11.03,14.83,20.01,11.63,73.05,89.32,0,0,11.79,1.22,2.28,9.32,2.28,0,9.32,0,13.06,4.40,1.60,0,10.28,0,1.21,17.36,0,0.52,0.07,61.60,0,2.90,1.20,0,outperform
2837,2012-02-07 02:06:47,1328598407.0,ibm,192.82,108.09410748974746,1347.050049,29.682407838079328,78.41169965166813,154.78,14.76,2.10,11.15,14.83,20.01,11.63,73.05,89.32,0,0,11.74,1.22,2.28,9.32,2.28,0,9.32,0,13.06,4.40,1.60,0,10.28,0,1.21,17.36,0,0.52,0.07,61.60,0,2.90,1.20,0,outperform
2838,2012-02-13 09:23:42,1329143022.0,ibm,192.42,107.66242175696092,1351.77002,30.136806102390523,77.5256156545704,154.78,14.73,2.09,11.08,14.83,20.01,11.63,73.05,89.32,0,0,11.70,1.19,2.27,9.26,2.27,0,9.26,0,13.06,4.40,1.60,0,10.28,0,1.21,17.36,0,0.52,0.07,61.60,0,2.40,1.10,0,outperform
